TotalDyeingAmount_t-11,TotalPackingAmaount_t-11,YarnConsumptionPerKgGas_t-11,TotalDyeingAmount_t-10,TotalPackingAmaount_t-10,YarnConsumptionPerKgGas_t-10,TotalDyeingAmount_t-9,TotalPackingAmaount_t-9,YarnConsumptionPerKgGas_t-9,TotalDyeingAmount_t-8,TotalPackingAmaount_t-8,YarnConsumptionPerKgGas_t-8,TotalDyeingAmount_t-7,TotalPackingAmaount_t-7,YarnConsumptionPerKgGas_t-7,TotalDyeingAmount_t-6,TotalPackingAmaount_t-6,YarnConsumptionPerKgGas_t-6,TotalDyeingAmount_t-5,TotalPackingAmaount_t-5,YarnConsumptionPerKgGas_t-5,TotalDyeingAmount_t-4,TotalPackingAmaount_t-4,YarnConsumptionPerKgGas_t-4,TotalDyeingAmount_t-3,TotalPackingAmaount_t-3,YarnConsumptionPerKgGas_t-3,TotalDyeingAmount_t-2,TotalPackingAmaount_t-2,YarnConsumptionPerKgGas_t-2,TotalDyeingAmount_t-1,TotalPackingAmaount_t-1,YarnConsumptionPerKgGas_t-1,TotalDyeingAmount_t-0,TotalPackingAmaount_t-0,YarnConsumptionPerKgGas_t-0
357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025
418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223
494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741
439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424
391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994
320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489
282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472
185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456
223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331
300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156
268554.0,256366.0,0.3260072223240406,309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021
309872.0,279177.0,0.2990185798324025,395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313
395593.0,380665.0,0.2624871229194223,416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169
416277.0,382202.0,0.2575017734902741,390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079
390053.0,347100.0,0.3294734035751424,378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422
378040.0,373597.0,0.3466964150657994,332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201
332584.0,312942.0,0.402306930362489,356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721
356159.0,346194.0,0.3844928425571472,359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371
359638.0,355813.0,0.3882743193083456,380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842
380504.0,370600.0,0.3400675981173331,352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511
352313.0,349065.0,0.315145703744156,344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953
344653.0,352859.0,0.3269478056093021,234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029
234167.0,214528.0,0.3752955064230313,296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449
296287.0,265287.0,0.3643274922365169,319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449,271545.0,288246.0,0.3204056026978491
319042.0,310115.0,0.3328209266700079,359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449,271545.0,288246.0,0.3204056026978491,282070.0,283673.0,0.3158385137020613
359754.0,343980.0,0.3368489202107422,376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449,271545.0,288246.0,0.3204056026978491,282070.0,283673.0,0.3158385137020613,274940.0,253396.0,0.3044861469654866
376632.0,414344.0,0.3420672738294201,393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449,271545.0,288246.0,0.3204056026978491,282070.0,283673.0,0.3158385137020613,274940.0,253396.0,0.3044861469654866,286137.0,280517.0,0.3285750918356788
393201.0,370601.0,0.376605491015721,324184.0,319009.0,0.366345215174371,283152.0,272114.0,0.3564613984073842,318534.0,322700.0,0.36167076086511,345162.0,337967.0,0.3195558456628953,311314.0,258940.0,0.3152955315454029,356093.0,289181.0,0.2791111597801449,271545.0,288246.0,0.3204056026978491,282070.0,283673.0,0.3158385137020613,274940.0,253396.0,0.3044861469654866,286137.0,280517.0,0.3285750918356788,213272.0,214698.0,0.390327332839032
